id,productDisplayName,brand,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,outfit_slot,formality,formality_tier,color_family,is_neutral,is_ethnic,price,mrp,discount_pct,image_file
31074,Fabindia Off White Embroidered Traditional Cotton Saree,Fabindia Off,Women,Apparel,Saree,Sarees,Off White,Summer,2012.0,Ethnic,onepiece,2.75,Formal,neutral,True,True,2599,2599,0,31074.jpg
31329,Franco Leone Men Slip On Navy Blue Shoes,Franco Leone,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013.0,Formal,footwear,3.0,Formal,blue,False,False,3499,8749,60,31329.jpg
31729,Reid & Taylor Men Blue Blazer,Reid &,Men,Apparel,Topwear,Blazers,Blue,Summer,2012.0,Formal,outerwear,4.0,Very Formal,blue,False,False,3449,8649,60,31729.jpg
31732,Reid & Taylor Men Brown Blazer,Reid &,Men,Apparel,Topwear,Blazers,Brown,Summer,2012.0,Formal,outerwear,4.0,Very Formal,brown,True,False,5499,9199,40,31732.jpg
31733,Reid & Taylor Men Charcoal Grey Blazer,Reid &,Men,Apparel,Topwear,Blazers,Black,Summer,2012.0,Formal,outerwear,4.0,Very Formal,neutral,True,False,5149,5149,0,31733.jpg
31742,Reid & Taylor Men Semi Formal Black Blazer,Reid &,Men,Apparel,Topwear,Blazers,Black,Summer,2012.0,Formal,outerwear,4.0,Very Formal,neutral,True,False,3799,3799,0,31742.jpg
31743,Reid & Taylor Men Semi Formal Olive Blazer,Reid &,Men,Apparel,Topwear,Blazers,Olive,Summer,2012.0,Formal,outerwear,4.0,Very Formal,green,False,False,2649,4449,40,31743.jpg
31876,Fabindia Women Blue Printed Kota Cotton Saree,Fabindia,Women,Apparel,Saree,Sarees,Blue,Summer,2012.0,Ethnic,onepiece,2.75,Formal,blue,False,True,4249,5349,20,31876.jpg
31877,Fabindia Women Green Printed Kota Cotton Saree,Fabindia,Women,Apparel,Saree,Sarees,Green,Summer,2012.0,Ethnic,onepiece,2.75,Formal,green,False,True,3299,6599,50,31877.jpg
31885,Fabindia Women White Cotton Silk Saree,Fabindia,Women,Apparel,Saree,Sarees,White,Summer,2012.0,Ethnic,onepiece,2.75,Formal,neutral,True,True,3349,3349,0,31885.jpg
31886,Fabindia Women Orange Cotton Silk Saree,Fabindia,Women,Apparel,Saree,Sarees,Orange,Summer,2012.0,Ethnic,onepiece,2.75,Formal,orange,False,True,2849,4099,30,31886.jpg
31977,Nike Women Lunarswift +3 Olive Sports Shoes,Nike,Women,Footwear,Shoes,Sports Shoes,Olive,Summer,2012.0,Sports,footwear,0.5,Relaxed,green,False,False,1349,1349,0,31977.jpg
32389,Arrow Woman Striped Blue Top,Arrow,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Formal,top,3.0,Formal,blue,False,False,1549,2599,40,32389.jpg
32391,Arrow Woman Blue Shirt,Arrow,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,top,3.5,Formal,blue,False,False,2449,2449,0,32391.jpg
32397,Arrow Woman Pink Stiped Shirt,Arrow,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Formal,top,3.5,Formal,pink,False,False,1099,1399,20,32397.jpg
32405,Arrow Woman Navy Blue Trousers,Arrow,Women,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2012.0,Formal,bottom,3.5,Formal,blue,True,False,2999,4999,40,32405.jpg
32576,ONLY Women Orange Party Dress,ONLY,Women,Apparel,Dress,Dresses,Orange,Summer,2012.0,Casual,onepiece,1.0,Casual,orange,False,False,999,1449,30,32576.jpg
32582,ONLY Women Yellow Dotted Print Dress,ONLY,Women,Apparel,Dress,Dresses,Yellow,Summer,2012.0,Casual,onepiece,1.0,Casual,yellow,False,False,1149,1949,40,32582.jpg
32685,Rocia Women Gold Coloured Clutch,Rocia,Women,Accessories,Bags,Clutches,Gold,Fall,2012.0,Party,accessory,2.5,Smart Casual,yellow,False,False,1149,1149,0,32685.jpg
32757,Fila Men Glam II Multi Coloured Shoes,Fila,Men,Footwear,Shoes,Casual Shoes,Multi,Fall,2012.0,Casual,footwear,1.0,Casual,multi,False,False,2599,3249,20,32757.jpg
33115,Catwalk Women Orange Shoes,Catwalk,Women,Footwear,Shoes,Casual Shoes,Orange,Winter,2015.0,Casual,footwear,1.0,Casual,orange,False,False,949,1199,20,33115.jpg
33697,Cobblerz Women Brown Sandals,Cobblerz,Women,Footwear,Sandal,Sandals,Brown,Summer,2016.0,Smart Casual,footwear,1.5,Smart Casual,brown,True,False,1099,1099,0,33697.jpg
33862,Puma Men Black Helium Sports Sandals,Puma,Men,Footwear,Sandal,Sports Sandals,Black,Winter,2012.0,Sports,footwear,0.25,Relaxed,neutral,True,False,1599,2299,30,33862.jpg
33969,Femella Women Black Dress,Femella,Women,Apparel,Dress,Dresses,Black,Spring,2012.0,Party,onepiece,2.5,Smart Casual,neutral,True,False,3349,5599,40,33969.jpg
34069,Clarks Women Black Leather Flat Shoes,Clarks,Women,Footwear,Shoes,Flats,Black,Fall,2012.0,Formal,footwear,3.0,Formal,neutral,True,False,1349,1949,30,34069.jpg
34302,Fabindia Women H& Printed Green Silk Sari,Fabindia,Women,Apparel,Saree,Sarees,Green,Summer,2012.0,Ethnic,onepiece,2.75,Formal,green,False,True,2149,4299,50,34302.jpg
34456,Rocia Women Brown Shoes,Rocia,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Formal,footwear,3.5,Formal,brown,True,False,1199,1999,40,34456.jpg
34492,Van Heusen Woman Black Skirt,Van Heusen,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Formal,bottom,3.0,Formal,neutral,True,False,1749,2199,20,34492.jpg
34498,Van Heusen Woman Striped Blue Top,Van Heusen,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Formal,top,3.0,Formal,blue,False,False,1299,1899,30,34498.jpg
34958,Fabindia Red Jaipur Print Cotton Sari,Fabindia Red,Women,Apparel,Saree,Sarees,Red,Summer,2012.0,Ethnic,onepiece,2.75,Formal,red,False,True,1499,3749,60,34958.jpg
34988,Fabindia H& Printed Navy Blue Cotton Mull Sari,Fabindia H&,Women,Apparel,Saree,Sarees,Navy Blue,Summer,2012.0,Ethnic,onepiece,2.75,Formal,blue,True,True,3849,3849,0,34988.jpg
34994,Fabindia H& Printed Mustard Cotton Mull Sari,Fabindia H&,Women,Apparel,Saree,Sarees,Mustard,Summer,2012.0,Ethnic,onepiece,2.75,Formal,yellow,False,True,1499,1499,0,34994.jpg
34997,Fabindia Pink Hand Printed Sari,Fabindia Pink,Women,Apparel,Saree,Sarees,Pink,Summer,2012.0,Ethnic,onepiece,2.75,Formal,pink,False,True,2449,4899,50,34997.jpg
35037,Fabindia Women Purple Churidar,Fabindia,Women,Apparel,Bottomwear,Churidar,Purple,Summer,2012.0,Ethnic,bottom,2.0,Smart Casual,purple,False,True,1149,2299,50,35037.jpg
35077,Allen Solly Men Canvas Peach Belt,Allen Solly,Men,Accessories,Belts,Belts,Peach,Summer,2012.0,Casual,accessory,1.0,Casual,pink,False,False,999,1449,30,35077.jpg
35129,Allen Solly Woman Red Bangle,Allen Solly,Women,Accessories,Jewellery,Bangle,Red,Winter,2012.0,Casual,accessory,1.0,Casual,red,False,False,449,449,0,35129.jpg
35130,Allen Solly Woman Green Bangle,Allen Solly,Women,Accessories,Jewellery,Bangle,Green,Winter,2012.0,Casual,accessory,1.0,Casual,green,False,False,249,399,30,35130.jpg
35131,Allen Solly Woman Purple Bangle,Allen Solly,Women,Accessories,Jewellery,Bangle,Purple,Winter,2012.0,Casual,accessory,1.0,Casual,purple,False,False,649,1299,50,35131.jpg
36087,OTLS Unisex Pink Cap,OTLS,Unisex,Accessories,Headwear,Caps,Pink,Summer,2012.0,Casual,accessory,0.5,Relaxed,pink,False,False,449,449,0,36087.jpg
36089,OTLS Unisex Brown Cap,OTLS,Unisex,Accessories,Headwear,Caps,Brown,Summer,2012.0,Casual,accessory,0.5,Relaxed,brown,True,False,649,949,30,36089.jpg
36342,Reid & Taylor Men Pink Tie,Reid &,Men,Accessories,Ties,Ties,Pink,Summer,2012.0,Formal,accessory,4.0,Very Formal,pink,False,False,749,1499,50,36342.jpg
37204,United Colors of Benetton Women Printed Teal Jumpsuit,United Colors,Women,Apparel,Dress,Jumpsuit,Teal,Summer,2012.0,Casual,onepiece,1.0,Casual,blue,False,False,1599,2299,30,37204.jpg
37225,United Colors of Benetton Men Olive Duffle Bag,United Colors,Men,Accessories,Bags,Duffel Bag,Olive,Summer,2012.0,Casual,accessory,1.0,Casual,green,False,False,2349,2349,0,37225.jpg
38563,Nike Men Orange & Charcoal Shorts,Nike,Men,Apparel,Bottomwear,Shorts,Orange,Summer,2012.0,Casual,bottom,0.25,Relaxed,orange,False,False,849,849,0,38563.jpg
39720,Arrow Woman Olive Jumpsuit,Arrow,Women,Apparel,Dress,Jumpsuit,Olive,Summer,2012.0,Casual,onepiece,1.0,Casual,green,False,False,2149,5399,60,39720.jpg
39728,Arrow Woman Women Pink Shirt,Arrow,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Formal,top,3.5,Formal,pink,False,False,1199,1749,30,39728.jpg
40396,Tonga Women Multi Colored Shirt,Tonga,Women,Apparel,Topwear,Shirts,Multi,Summer,2012.0,Casual,top,1.5,Smart Casual,multi,False,False,749,749,0,40396.jpg
40756,Roxy Women Multi Coloured Flip Flops,Roxy,Women,Footwear,Flip Flops,Flip Flops,Multi,Winter,2012.0,Casual,footwear,0.0,Relaxed,multi,False,False,299,299,0,40756.jpg
40762,Quiksilver Men Multi Coloured Backpack,Quiksilver,Men,Accessories,Bags,Backpacks,Multi,Summer,2012.0,Casual,accessory,1.0,Casual,multi,False,False,949,1599,40,40762.jpg
41027,Lee Men Brown Cap,Lee,Men,Accessories,Headwear,Caps,Brown,Summer,2012.0,Casual,accessory,0.5,Relaxed,brown,True,False,499,499,0,41027.jpg
42217,Sepia Women Black Dress,Sepia,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Party,onepiece,2.5,Smart Casual,neutral,True,False,2999,2999,0,42217.jpg
42308,Prafful Magenta Crepe Printed Saree,Prafful Magenta,Women,Apparel,Saree,Sarees,Magenta,Summer,2012.0,Ethnic,onepiece,2.75,Formal,pink,False,True,2899,2899,0,42308.jpg
42320,Prafful Purple Crepe Printed Saree,Prafful Purple,Women,Apparel,Saree,Sarees,Purple,Summer,2012.0,Ethnic,onepiece,2.75,Formal,purple,False,True,3649,4599,20,42320.jpg
42330,Prafful Multicoloured Crepe Printed Saree,Prafful Multicoloured,Women,Apparel,Saree,Sarees,Multi,Summer,2012.0,Ethnic,onepiece,2.75,Formal,multi,False,True,1849,3699,50,42330.jpg
42640,W Women Red Dress,W,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Casual,top,1.0,Casual,red,False,True,1699,1699,0,42640.jpg
42964,French Connection Men Multi Coloured Belt,French Connection,Men,Accessories,Belts,Belts,Multi,Summer,2012.0,Casual,accessory,1.0,Casual,multi,False,False,399,399,0,42964.jpg
43045,Nike Men Pink Shorts,Nike,Men,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Casual,bottom,0.25,Relaxed,pink,False,False,1149,1149,0,43045.jpg
43314,United Colors of Benetton Women Yellow Sweater,United Colors,Women,Apparel,Topwear,Sweaters,Yellow,Summer,2012.0,Casual,top,1.0,Casual,yellow,False,False,2299,3849,40,43314.jpg
43511,French Connection Women Navy Blue Dress,French Connection,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Formal,onepiece,3.0,Formal,blue,True,False,1499,1499,0,43511.jpg
43520,French Connection Women Navy Blue Skirt,French Connection,Women,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2012.0,Formal,bottom,3.0,Formal,blue,True,False,949,949,0,43520.jpg
43522,French Connection Women Navy Trouser,French Connection,Women,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,bottom,3.5,Formal,blue,True,False,1949,2799,30,43522.jpg
43643,Vero Moda Women Magenta Dress,Vero Moda,Women,Apparel,Dress,Dresses,Magenta,Summer,2012.0,Party,onepiece,2.5,Smart Casual,pink,False,False,1549,1549,0,43643.jpg
43644,Vero Moda Women Black Dress,Vero Moda,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Party,onepiece,2.5,Smart Casual,neutral,True,False,3149,4499,30,43644.jpg
43655,ONLY Women Multi Coloured Short Jumpsuit,ONLY,Women,Apparel,Dress,Jumpsuit,Multi,Summer,2012.0,Casual,onepiece,1.0,Casual,multi,False,False,2499,2499,0,43655.jpg
43671,ONLY Women Pink Waistcoat,ONLY,Women,Apparel,Topwear,Waistcoat,Pink,Summer,2012.0,Casual,outerwear,2.0,Smart Casual,pink,False,False,2049,2049,0,43671.jpg
43710,Royal Diadem Set of 2 Golden Bangles,Royal Diadem,Women,Accessories,Jewellery,Bangle,Gold,Summer,2012.0,Casual,accessory,1.0,Casual,yellow,False,False,549,1099,50,43710.jpg
43711,Royal Diadem Set of 2 Golden Bangles,Royal Diadem,Women,Accessories,Jewellery,Bangle,Gold,Summer,2012.0,Ethnic,accessory,2.0,Smart Casual,yellow,False,True,399,699,40,43711.jpg
43718,Royal Diadem Set of 2 Silver Bangles,Royal Diadem,Women,Accessories,Jewellery,Bangle,Silver,Summer,2012.0,Casual,accessory,1.0,Casual,neutral,True,False,749,1899,60,43718.jpg
43730,Royal Diadem Set of 2 Green & Gold Bangles,Royal Diadem,Women,Accessories,Jewellery,Bangle,Green,Summer,2012.0,Ethnic,accessory,2.0,Smart Casual,green,False,True,799,1349,40,43730.jpg
43731,Royal Diadem Bracelet,Royal Diadem,Women,Accessories,Jewellery,Bracelet,Gold,Summer,2012.0,Ethnic,accessory,2.0,Smart Casual,yellow,False,True,699,699,0,43731.jpg
43744,Royal Diadem Set of 2 Turquoise Blue Bangles,Royal Diadem,Women,Accessories,Jewellery,Bangle,Turquoise Blue,Summer,2012.0,Casual,accessory,1.0,Casual,blue,False,False,699,1749,60,43744.jpg
43754,Royal Diadem Set of 2 White & Maroon Bangles,Royal Diadem,Women,Accessories,Jewellery,Bangle,White,Summer,2012.0,Ethnic,accessory,2.0,Smart Casual,neutral,True,True,399,399,0,43754.jpg
44680,Wills Lifestyle Women Black Jaydon Top,Wills Lifestyle,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Party,top,2.5,Smart Casual,neutral,True,False,599,899,30,44680.jpg
45122,CASIO ENTICER Women Black Dial Watch A253 LTP-1283D-1ADF,CASIO ENTICER,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Smart Casual,accessory,2.0,Smart Casual,neutral,True,False,4399,7349,40,45122.jpg
45137,CASIO Enticer Women Black Dial Watch A376 LTP-2037A-1CDF,CASIO Enticer,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Smart Casual,accessory,2.0,Smart Casual,neutral,True,False,3149,7899,60,45137.jpg
45209,CASIO ENTICER Women Black Dial Analogue Watch A664,CASIO ENTICER,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Smart Casual,accessory,2.0,Smart Casual,neutral,True,False,2649,2649,0,45209.jpg
45240,CASIO Baby-G Women Blue Analogue & Digital Watch BX005,CASIO Baby-G,Women,Accessories,Watches,Watches,Blue,Winter,2016.0,Smart Casual,accessory,2.0,Smart Casual,blue,False,False,2599,2599,0,45240.jpg
45748,Folklore Women Purple Kurta,Folklore,Women,Apparel,Topwear,Kurtas,Lavender,Summer,2012.0,Casual,top,1.0,Casual,purple,False,True,899,899,0,45748.jpg
46003,Fabindia Purple & Blue Striped Saree,Fabindia Purple,Women,Apparel,Saree,Sarees,Purple,Summer,2012.0,Ethnic,onepiece,2.75,Formal,purple,False,True,1349,1949,30,46003.jpg
46458,Timex Women Brown Dial Watch,Timex,Women,Accessories,Watches,Watches,Brown,Winter,2016.0,Smart Casual,accessory,2.0,Smart Casual,brown,True,False,2249,2249,0,46458.jpg
47312,Backpackgit Women Brown Backpack,Backpackgit,Women,Accessories,Bags,Backpacks,Brown,Summer,2012.0,Casual,accessory,1.0,Casual,brown,True,False,949,2399,60,47312.jpg
47534,Portia Women Turquoise Blue & Gold Flats,Portia,Women,Footwear,Shoes,Flats,Turquoise Blue,Winter,2012.0,Ethnic,footwear,2.0,Smart Casual,blue,False,True,1299,1299,0,47534.jpg
47582,Portia Women Blue Flats,Portia,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Ethnic,footwear,2.0,Smart Casual,brown,True,True,1049,1749,40,47582.jpg
48457,French Connection Men Multi Coloured Cargo Shorts,French Connection,Men,Apparel,Bottomwear,Shorts,Multi,Summer,2012.0,Casual,bottom,0.25,Relaxed,multi,False,False,599,1199,50,48457.jpg
48466,French Connection Women Black Dress,French Connection,Women,Apparel,Dress,Dresses,Black,Winter,2011.0,Party,onepiece,2.5,Smart Casual,neutral,True,False,2649,3799,30,48466.jpg
48479,French Connection Women Black Dress,French Connection,Women,Apparel,Dress,Dresses,Black,Winter,2011.0,Party,onepiece,2.5,Smart Casual,neutral,True,False,3699,7399,50,48479.jpg
48559,Revv Men Steel Bracelet,Revv,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012.0,Casual,accessory,1.0,Casual,neutral,True,False,299,449,30,48559.jpg
48731,Revv Men Steel Bangle,Revv,Men,Accessories,Jewellery,Bangle,Steel,Summer,2012.0,Casual,accessory,1.0,Casual,neutral,True,False,399,599,30,48731.jpg
49234,Arrow Men Yellow Cap,Arrow,Men,Accessories,Headwear,Caps,Yellow,Fall,2012.0,Casual,accessory,0.5,Relaxed,yellow,False,False,749,749,0,49234.jpg
49700,Park Avenue Men Navy Blue Tie,Park Avenue,Men,Accessories,Ties,Ties,Navy Blue,Summer,2012.0,Ethnic,accessory,3.0,Formal,blue,True,True,999,2499,60,49700.jpg
49915,Fabindia Brown Hand Printed Sari,Fabindia Brown,Women,Apparel,Saree,Sarees,Brown,Fall,2012.0,Ethnic,onepiece,2.75,Formal,brown,True,True,2749,2749,0,49915.jpg
49918,Fabindia Brown Printed Ajrakh Dhonekhali Saree,Fabindia Brown,Women,Apparel,Saree,Sarees,Brown,Fall,2012.0,Ethnic,onepiece,2.75,Formal,brown,True,True,4199,5999,30,49918.jpg
50173,Rocia Women Multi Coloured Ballerina,Rocia,Women,Footwear,Shoes,Flats,Multi,Winter,2012.0,Casual,footwear,1.0,Casual,multi,False,False,1499,1499,0,50173.jpg
50870,Prafful Multi Coloured Printed Sari,Prafful Multi,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,onepiece,2.75,Formal,multi,False,True,2899,2899,0,50870.jpg
51222,Satya Paul Women Beige Kurti,Satya Paul,Women,Apparel,Topwear,Kurtis,Beige,Summer,2012.0,Casual,top,1.0,Casual,neutral,True,True,549,549,0,51222.jpg
51231,Satya Paul Women Orange & Brown Kurti,Satya Paul,Women,Apparel,Topwear,Kurtis,Orange,Summer,2012.0,Casual,top,1.0,Casual,orange,False,True,899,2249,60,51231.jpg
51331,Wildcraft Men Black Rain Cheater'13,Wildcraft,Men,Apparel,Topwear,Rain Jacket,Black,Summer,2015.0,Casual,outerwear,1.0,Casual,neutral,True,False,1249,2099,40,51331.jpg
52313,ToniQ Women Multi Coloured Bangle,ToniQ,Women,Accessories,Jewellery,Bangle,Multi,Winter,2016.0,Casual,accessory,1.0,Casual,multi,False,False,299,749,60,52313.jpg
52315,ToniQ Women Brown Set of 2 Bangles,ToniQ,Women,Accessories,Jewellery,Bangle,Brown,Winter,2016.0,Casual,accessory,1.0,Casual,brown,True,False,299,449,30,52315.jpg
52325,ToniQ Women Orange Bangle,ToniQ,Women,Accessories,Jewellery,Bangle,Orange,Winter,2016.0,Casual,accessory,1.0,Casual,orange,False,False,349,349,0,52325.jpg
52329,ToniQ Women Pink Set of 6 Bangles,ToniQ,Women,Accessories,Jewellery,Bangle,Pink,Winter,2016.0,Casual,accessory,1.0,Casual,pink,False,False,449,449,0,52329.jpg
52884,FNF Orange Printed Sari,FNF Orange,Women,Apparel,Saree,Sarees,Orange,Fall,2012.0,Ethnic,onepiece,2.75,Formal,orange,False,True,2849,4749,40,52884.jpg
54687,Shree Women Blue and Red Printed Kurta,Shree,Women,Apparel,Topwear,Kurtas,Blue,Fall,2012.0,Casual,top,1.0,Casual,blue,False,True,649,649,0,54687.jpg
57067,Elle Women Green Retro Jacket,Elle,Women,Apparel,Topwear,Jackets,Green,Summer,2012.0,Casual,outerwear,1.0,Casual,green,False,False,2599,2599,0,57067.jpg
57099,Elle Women Purple Capris,Elle,Women,Apparel,Bottomwear,Capris,Purple,Summer,2012.0,Casual,bottom,1.0,Casual,purple,False,False,549,1399,60,57099.jpg
57116,Elle Women White Semiformal Top,Elle,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Formal,top,3.0,Formal,neutral,True,False,499,849,40,57116.jpg
57812,United Colors of Benetton Women Brown Jumpsuit,United Colors,Women,Apparel,Dress,Jumpsuit,Brown,Summer,2012.0,Casual,onepiece,1.0,Casual,brown,True,False,1149,1449,20,57812.jpg
58158,Latin Quarters Women Maroon Shrug,Latin Quarters,Women,Apparel,Topwear,Shrug,Maroon,Fall,2012.0,Casual,top,1.0,Casual,red,False,False,1249,1249,0,58158.jpg
58526,Wildcraft Men Blue Rain Jacket,Wildcraft,Men,Apparel,Topwear,Rain Jacket,Blue,Summer,2015.0,Casual,outerwear,1.0,Casual,blue,False,False,2799,4699,40,58526.jpg
59045,Carlton London Women Turquoise Blue Pumps,Carlton London,Women,Footwear,Shoes,Heels,Turquoise Blue,Winter,2012.0,Party,footwear,3.0,Formal,blue,False,False,1949,2799,30,59045.jpg
59103,Just Natural Men Military Shade Rain Jacket,Just Natural,Men,Apparel,Topwear,Rain Jacket,Olive,Summer,2012.0,Casual,outerwear,1.0,Casual,green,False,False,2849,2849,0,59103.jpg
59104,Just Natural Men Brown Rain Jacket,Just Natural,Men,Apparel,Topwear,Rain Jacket,Brown,Summer,2012.0,Casual,outerwear,1.0,Casual,brown,True,False,1899,2749,30,59104.jpg
59287,Titan Raga Women Gold Dial Watch,Titan Raga,Women,Accessories,Watches,Watches,Gold,Winter,2016.0,Smart Casual,accessory,2.0,Smart Casual,yellow,False,False,2099,3499,40,59287.jpg
59984,Avirate Women Purple Dress,Avirate,Women,Apparel,Dress,Dresses,Purple,Fall,2012.0,Party,onepiece,2.5,Smart Casual,purple,False,False,1399,1399,0,59984.jpg
